CONTROL,OWNHERE,JWNHER
'599733808687','-6','-9'
'599737910147','2','-9'
'599737910444','2','-9'
'599742980342','-6','-9'
'599747920149','2','2'
'599747920446','2','-9'
'599757960441','1','-9'
'599760900245','-6','-9'
'599763920346','-6','-9'
'599763950341','2','-9'
'599767980144','-6','-9'
'599769830541','-6','-9'
'599772948388','1','-9'
'599772948982','-6','-9'
'599774830145','2','2'
'599774830442','2','-9'
'599783960349','-6','-9'
'599789990142','-6','-9'
'599790990141','2','-9'
'599791800240','2','-9'
'599791800349','2','-9'
'599791800943','-6','-9'
'599793850243','2','-9'
'599794800141','2','-9'
'599794800844','-6','-9'
'599802840147','2','-9'
'599802878389','-6','-9'
'599802920444','-6','-9'
'599802920741','1','-9'
'599804910343','-6','-9'
'599810820149','-6','-9'
'599814900346','2','-9'
'599817940245','-6','-9'
'599828810249','-6','-9'
'599842930144','2','-9'
'599845900241','2','-9'
'599846628088','-6','-9'
'599848820447','2','-9'
'599849980346','-6','-9'
'599851970447','-6','-9'
'599851978184','-6','-9'
'599851978481','-6','-9'
'599851978887','2','-9'
'599866750348','-6','-9'
'599870800347','-6','-9'
'599874860344','-6','-9'
'599874940344','-6','-9'
'599878890643','2','-9'
'599878890940','2','-9'
'599880730143','-6','-9'
'599880730440','-6','-9'
'599880738286','-6','-9'
'599880810440','-6','-9'
'599887708083','-6','-9'
'599888960340','-6','-9'
'599906900247','2','-9'
'599908910340','-6','-9'
'599909968086','-6','-9'
'599909980141','2','-9'
'599916920447','2','-9'
'599922970143','2','-9'
'599923820146','-6','-9'
'599923820443','-6','-9'
'599928900340','-6','-9'
'599933950145','1','-9'
'599937990340','-6','-9'
'599939820348','2','-9'
'599943870442','-6','-9'
'599948850645','1','-9'
'599949940144','1','-9'
'599953850149','-6','-9'
'599953930241','-6','-9'
'599956840144','2','-9'
'599964870441','-6','-9'
'599965770346','-6','-9'
'599965860241','-6','-9'
'599965930643','1','-9'
'599966820444','-6','-9'
'599968950347','-6','-9'
'599970660243','-6','-9'
'599972710347','-6','-9'
'599974660441','-6','-9'
'599975760141','-6','-9'
'599976970441','-6','-9'
'599979600142','-6','-9'
'599980900443','-6','-9'
'599982920642','1','-9'
'599985980445','-6','-9'
'599989850345','-6','-9'
'599993920142','2','-9'
'599997940343','-6','-9'
'599998750341','-6','-9'
'599999960244','2','-9'
'600007580248','1','-9'
'600010380147','2','-9'
'600019190141','1','-9'
'600021570144','1','-9'
'600028530541','2','-9'
'600029560140','1','-9'
'600033360143','-6','-9'
'600043390145','2','-9'
'600045320142','1','-9'
'600048180148','2','-9'
'600059110141','2','-9'
'600059380145','-6','-9'
'600059520141','-6','-9'
'600059530442','2','-9'
'600067140144','1','-9'
'600067300144','1','-9'
'600067550144','-6','-9'
'600083150149','1','-9'
'600089940144','1','-9'
'600092120144','2','-9'
'600097980148','2','-9'
'600102120243','2','-9'
'600103380143','1','-9'
'600106180143','1','-9'
'600116340144','-6','-9'
'600118570246','1','2'
'600118570543','1','-9'
'600119130140','1','-9'
'600129190143','1','-9'
'600129500143','1','-9'
'600135380141','2','-9'
'600142100149','1','-9'
'600142100446','1','-9'
'600143110140','-6','-9'
'600143330144','2','-9'
'600144140249','-6','-9'
'600144190148','-6','-9'
'600144550140','-6','-9'
'600152770145','1','-9'
'600153310147','2','-9'
'600158180141','2','-9'
'600161150141','1','-9'
'600168170246','2','-9'
'600176300146','2','-9'
'600181140140','1','-9'
'600182330340','1','-9'
'600192990148','1','-9'
'600196180144','-6','-9'
'600196590144','2','-9'
'600202110143','-6','-9'
'600204950145','2','-9'
'600207110147','1','-9'
'600231340142','2','-9'
'600234530148','1','-9'
'600238180149','2','-9'
'600239160144','2','-9'
'600239320144','-6','-9'
'600239320148','-6','-9'
'600239980244','2','-9'
'600243150242','2','-9'
'600243300140','1','-9'
'600245130144','-6','-9'
'600247120140','-6','-9'
'600248740145','2','-9'
'600261740140','1','-9'
'600265110145','2','-9'
'600265520145','-6','-9'
'600267580144','2','-9'
'600268300245','2','-9'
'600270160145','-6','-9'
'600270530246','2','-9'
'600276100148','2','-9'
'600276510148','-6','-9'
'600276770144','2','-9'
'600288390147','2','-9'
'600288540147','1','-9'
'600292160142','2','-9'
'600295520140','1','-9'
'600299780149','2','-9'
'600306130140','2','-9'
'600306390140','2','-9'
'600306390249','2','-9'
'600319130140','2','-9'
'600319390140','-6','-9'
'600329110142','2','-9'
'600339330141','2','-9'
'600347320148','2','-9'
'600354740142','-6','-9'
'600356100248','1','-9'
'600358560144','1','-9'
'600384510143','2','-9'
'600391160345','1','-9'
'600396770141','2','-9'
'600422360148','2','-9'
'600425920146','1','-9'
'600430190144','2','-9'
'600430500144','2','2'
'600431320243','-6','-9'
'600447160147','1','-9'
'600447320149','2','-9'
'600459950144','2','-9'
'600461360140','2','-9'
'600472380142','1','-9'
'600473590146','1','-9'
'600481700146','-6','-9'
'600483760142','1','-9'
'600493170141','2','-9'
'600493580141','-6','-9'
'600494190149','2','-9'
'600494350149','2','-9'
'600497160144','-6','-9'
'600497570144','2','-9'
'600502853050','1','-9'
'600504710145','-6','-9'
'600517980145','1','-9'
'600522320141','2','2'
'600532770147','2','-9'
'600538530343','2','-9'
'600546320147','1','-9'
'600546570147','-6','-9'
'600546570444','1','-9'
'600549790148','2','-9'
'600554130144','-6','-9'
'600574570146','1','2'
'600577790141','2','-9'
'600577950141','1','-9'
'600583350149','2','-9'
'600596213059','1','-9'
'600596623059','1','-9'
'600598980147','2','-9'
'600600310140','2','-9'
'600606350142','-6','-9'
'600608770147','2','-9'
'600617100145','2','-9'
'600620310141','1','-9'
'600622390447','2','-9'
'600622790141','1','-9'
'600622950141','2','-9'
'600641710145','-6','-9'
'600646380146','1','-9'
'600649710141','1','-9'
'600649790148','-6','-9'
'600650180247','1','-9'
'600653370145','2','-9'
'600654150246','1','-9'
'600655780140','1','-9'
'600657120145','2','-9'
'600662380241','1','-9'
'600662970148','-6','-9'
'600664520146','-6','-9'
'600670473057','2','-9'
'600670883057','1','-9'
'600684180142','2','-9'
'600685370241','1','-9'
'600698940147','2','-9'
'600711930144','1','-9'
'600714160144','-6','-9'
'600717550148','2','-9'
'600733160144','2','-9'
'600733320144','-6','-9'
'600743320144','-6','-9'
'600752310141','2','-9'
'600763360243','2','-9'
'600772530142','1','-9'
'600773100142','1','-9'
'600773150141','2','-9'
'600776330141','-6','-9'
'600791160246','2','-9'
'600791160543','1','-9'
'600794160147','1','-9'
'600794160444','1','-9'
'600813110143','1','-9'
'600822320142','1','-9'
'600824740145','2','-9'
'600825180141','1','-9'
'600825340141','1','-9'
'600826510148','-6','-9'
'600827350146','2','-9'
'600829770146','-6','-9'
'600841720145','-6','-9'
'600846390144','2','-9'
'600848390348','2','-9'
'600853310140','1','-9'
'600853603055','2','-9'
'600858710148','2','-9'
'600860170242','2','-9'
'600864120145','2','-9'
'600868100240','-6','-9'
'600868100349','-6','-9'
'600872700144','1','-9'
'600890720145','-6','-9'
'600898320141','2','2'
'600901580149','2','-9'
'600909320147','-6','-9'
'600910130143','1','-9'
'600913560348','1','-9'
'600919530147','2','-9'
'600925100347','1','-9'
'600926770148','-6','-9'
'600927120146','1','-9'
'600927530146','2','-9'
'600929520143','2','-9'
'600939700141','2','2'
'600954350143','2','-9'
'600963170240','2','-9'
'600963170349','-6','-9'
'600966720143','2','-9'
'600969300141','2','-9'
'600977170144','2','-9'
'600985720145','2','-9'
'600996110142','-6','-9'
'601037243053','2','-9'
'601089960141','1','-9'
'601103550140','2','-9'
'601150633058','2','-9'
'601194910142','1','-9'
'601196100141','2','-9'
'601196510141','1','2'
'601226500140','2','-9'
'601234140145','2','-9'
'601234550145','2','-9'
'601239590141','1','-9'
'601248150147','2','2'
'601260110147','-6','-9'
'601267350141','1','2'
'601299700146','2','-9'
'601302560246','-6','-9'
'601309530142','-6','-9'
'601312310141','2','-9'
'601321950148','1','-9'
'601336140146','-6','-9'
'601336300146','2','-9'
'601336473059','-6','-9'
'601357300344','2','-9'
'601358330141','1','-9'
'601358580141','1','2'
'601375190144','2','2'
'601387340144','-6','-9'
'601407120141','-6','-9'
'601407380141','1','-9'
'601418500145','-6','-9'
'601430110141','-6','-9'
'601474160140','1','-9'
'601479110148','-6','-9'
'601483120148','1','-9'
'601499110146','-6','-9'
'601536370144','1','-9'
'601577970247','1','-9'
'601583110146','-6','-9'
'601589970148','2','-9'
'601611520141','1','-9'
'601618130147','2','-9'
'601618540147','-6','-9'
'601619170141','2','-9'
'601638750147','2','-9'
'601638910147','1','-9'
'601641730142','1','-9'
'601641990142','-6','-9'
'601659770145','2','2'
'601664540143','-6','-9'
'601670160141','2','-9'
'601670570141','-6','-9'
'601674960147','2','-9'
'601694093055','-6','-9'
'601698700144','2','-9'
'601711063051','2','-9'
'601711790141','1','-9'
'601733180141','2','-9'
'601746720142','-6','-9'
'601749960143','2','-9'
'601751590142','1','-9'
'601757160147','2','-9'
'601774300149','-6','-9'
'601792330144','2','-9'
'601818500148','-6','-9'
'601828150147','2','2'
'601846710148','1','-9'
'601848710148','2','-9'
'601848920144','2','-9'
'601857780142','2','-9'
'601860140147','1','-9'
'601894170247','2','-9'
'601909180144','2','-9'
'601910560140','2','-9'
'601922170146','2','2'
'601927300143','1','2'
'601929390140','1','-9'
'601929873053','1','-9'
'601944110243','-6','-9'
'601950180140','2','-9'
'601977170148','2','-9'
'601997910147','-6','-9'
'602037013059','-6','-9'
'602037740149','1','-9'
'602051110144','1','-9'
'602137520145','-6','-9'
'602220760144','1','-9'
'602248780248','2','2'
'602261530143','1','-9'
'602321780149','2','-9'
'602336570143','2','-9'
'602389520143','1','-9'
'602512330147','1','-9'
'602517360148','1','-9'
'602577580144','1','2'
'602622380140','2','-9'
'602641500148','2','-9'
'602671720148','1','-9'
'602711150147','1','-9'
'602809300147','2','2'
'602818370145','-6','-9'
'602853970148','1','-9'
'602890760147','2','2'
'602926083052','-6','-9'
'602927160140','1','-9'
'602929233059','1','-9'
'602929643059','2','-9'
'602941750149','1','-9'
'602970930146','-6','-9'
'602977350145','-6','-9'
'602987320142','1','-9'
'603261300140','1','-9'
'603383150144','2','-9'
'603389130140','-6','-9'
'603389390140','1','-9'
'603447120140','-6','-9'
'603494560140','2','2'
'603502663050','1','-9'
'603517530145','-6','-9'
'603532980145','2','-9'
'603577350141','1','2'
'603589540147','1','2'
'603638790141','1','-9'
'603641110145','1','-9'
'603649520141','1','2'
'603671900145','1','-9'
'603687580140','-6','-9'
'603711403057','1','-9'
'603711813057','1','-9'
'603730960141','1','-9'
'603809570144','1','-9'
'603818130142','2','2'
'603853003055','1','-9'
'603853730145','1','-9'
'603963950143','-6','-9'
'604005350147','2','-9'
'604029790149','-6','-9'
'604037053053','-6','-9'
'604037780143','-6','-9'
'604086700144','2','-9'
'604089360141','-6','-9'
'604220300147','2','2'
'604248320142','1','-9'
'604269710143','1','-9'
'604319770149','1','-9'
'604410700143','-6','-9'
'604434700148','2','-9'
'604515750148','2','-9'
'604579380142','1','2'
'604638310147','2','-9'
'604671760142','1','-9'
'604711190141','1','-9'
'604711500141','2','-9'
'604853910142','2','-9'
'604873710145','2','-9'
'604914770142','2','-9'
'604926170147','2','-9'
'604926580147','1','-9'
'604929273053','-6','-9'
'604929683053','1','-9'
'605037233050','-6','-9'
'605037710149','2','-9'
'605037970149','1','-9'
'605194180148','1','-9'
'605261190143','1','-9'
'605269900149','1','-9'
'605321910149','1','-9'
'605336873056','2','-9'
'605357950144','-6','-9'
'605389180143','1','-9'
'605389340143','1','2'
'605389590143','1','2'
'605459550147','2','-9'
'605494120141','2','-9'
'605502613053','2','-9'
'605517580148','1','-9'
'605579150148','1','-9'
'605589900141','2','-9'
'605638740144','2','-9'
'605638900144','1','-9'
'605809110147','2','-9'
'605846960145','-6','-9'
'605853053058','1','-9'
'605926613152','2','-9'
'605929863050','1','-9'
'605934310140','1','-9'
'606037003056','-6','-9'
'606086750147','1','-9'
'606164990148','-6','-9'
'606248370145','2','-9'
'606494380140','2','-9'
'606577320141','1','-9'
'606929633056','1','-9'
'607164750145','-6','-9'
'607517110142','1','-9'
'607579500142','1','-9'
'607638530147','1','-9'
'607730130147','1','-9'
'607846180148','-6','-9'
'607846590148','1','2'
'607853093052','-6','-9'
'607926140147','-6','-9'
'608102980141','-6','-9'
'608558700145','-6','-9'
'608579443052','-6','-9'
'609558980142','1','-9'
'609638570141','2','-9'
'610670483054','-6','-9'
'611410910149','1','-9'
'611478750141','2','-9'
'612410770146','2','-9'
'612478110147','2','-9'
'612591760142','-6','-9'
'629024440141','-6','-9'
'629174480144','-6','-9'
'629335490144','-6','-9'
'629447910145','-6','-9'
'629494430146','-6','-9'
'629499490148','2','-9'
'629713420143','-6','-9'
'629759450149','-6','-9'
'629887480145','-6','-9'
'638670700141','-6','-9'
'639037243059','1','-9'
'639550858088','-6','-9'
'639670320147','1','-9'
'639711790147','1','2'
'639711950147','2','-9'
'639853623058','2','-9'
'639853873158','-6','-9'
'639929130146','-6','-9'
'639929873059','1','-9'
'640037013053','2','-9'
'640320098182','2','-9'
'640711150141','1','-9'
'640711483054','1','-9'
'640711560141','1','-9'
'640711893054','1','-9'
'640853710142','1','-9'
'640929233053','2','-9'
'641711813051','1','-9'
'641929253050','1','-9'
'641929403150','2','-9'
'641929663050','1','-9'
'641929990149','1','-9'
'642711500244','2','-9'
'642711683057','2','-9'
'642853423058','2','-9'
'642853500145','2','-9'
'642853833058','1','-9'
'642929023056','-6','-9'
'642929750146','1','-9'
'642929910146','2','-9'
'643037300143','2','-9'
'643150200148','1','-9'
'643336123050','2','-9'
'643357943051','2','-9'
'643579223055','1','-9'
'643711603054','1','-9'
'643853110142','2','-9'
'643853443055','2','-9'
'643853520142','1','-9'
'643853930242','1','-9'
'643929043053','1','-9'
'643929770143','1','-9'
'644711213051','2','-9'
'644711623051','2','-9'
'644929063050','2','-9'
'644929390149','-6','-9'
'644929540149','2','-9'
'644929790140','1','-9'
'645037350146','2','-9'
'645579273058','2','-9'
'645670273157','1','-9'
'645711653057','1','-9'
'645711653354','1','-9'
'645711653651','1','-9'
'645853160145','-6','-9'
'645853493058','-6','-9'
'645853653255','2','-9'
'645853653552','1','-9'
'645853803058','1','-9'
'645929093056','1','-9'
'645929653156','1','-9'
'645929653453','1','-9'
'645929720146','1','-9'
'645929980146','-6','-9'
'646711263054','-6','-9'
'646711673054','1','-9'
'646853180142','2','-9'
'646853413055','-6','-9'
'646853590142','1','-9'
'646853740242','2','-9'
'646853823055','1','-9'
'646929013053','1','2'
'646929740143','2','-9'
'646929900143','2','-9'
'647037390140','-6','-9'
'647579213052','1','-9'
'647711693051','1','-9'
'647853433052','-6','-9'
'647853843052','1','-9'
'647929033050','1','-9'
'647929100149','2','-9'
'647929510149','2','-9'
'647929760140','2','-9'
'647929920140','2','-9'
'648037643059','-6','-9'
'648579710148','2','-9'
'648711053057','1','-9'
'648711940147','2','-9'
'648853203058','-6','-9'
'648929380146','1','-9'
'648929453059','-6','-9'
'648929530146','1','-9'
'648929863059','1','-9'
'648929940246','2','-9'
'649037663056','2','-9'
'649357233051','-6','-9'
'649579730145','-6','-9'
'649711960144','1','-9'
'649853550242','-6','-9'
'649929140143','1','-9'
'649929300143','2','-9'
'649929473056','1','-9'
'649929883056','2','-9'
'650037683050','1','-9'
'650037750149','1','-9'
'650336250143','2','-9'
'650357400144','-6','-9'
'650711093157','2','-9'
'650711160147','2','-9'
'650711320147','-6','-9'
'650711570147','1','-9'
'650853093058','2','-9'
'650853980148','1','-9'
'650929243059','1','-9'
'650929803050','1','-9'
'651711180144','1','-9'
'651711340144','2','-9'
'651711590144','-6','-9'
'651853013055','2','-9'
'651853740145','1','-9'
'651853900145','1','-9'
'651929263056','1','-9'
'651929673056','1','-9'
'652037790143','2','-9'
'652579130142','-6','-9'
'652711360141','1','-9'
'652711510141','1','-9'
'652853920142','-6','-9'
'652929283053','2','-9'
'652929693053','1','-9'
'653288633054','2','-9'
'653549473055','1','-9'
'653549883055','2','2'
'653711453051','2','-9'
'653853120148','-6','-9'
'653853530148','1','-9'
'653929053059','-6','-9'
'653929940149','2','-9'
'654288243051','2','-9'
'654596320149','1','-9'
'654596720140','-6','-9'
'654596980140','2','-9'
'655037760143','-6','-9'
'655549190145','2','-9'
'655549833058','1','-9'
'655596023056','2','-9'
'655596750146','2','-9'
'655853003052','-6','-9'
'655853990142','-6','-9'
'656549443055','2','-9'
'656549853055','2','-9'
'656596770143','1','-9'
'656596930143','2','-9'
'656853190148','-6','-9'
'657288213051','2','-9'
'657549463052','1','-9'
'657596063050','2','-9'
'657596130149','2','-9'
'657596790140','1','-9'
'657596950140','1','-9'
'658288083057','2','-9'
'658288970147','2','-9'
'658549643058','2','-9'
'658596310146','2','-9'
'658596483059','1','-9'
'658596560146','1','-9'
'658596893059','2','2'
'659288003054','2','-9'
'659288990144','2','-9'
'659549253055','2','-9'
'659596330143','2','-9'
'659596403056','-6','-9'
'659596580143','2','-9'
'659596813056','2','-9'
'659711643051','2','-9'
'659929560149','1','-9'
'660288423051','2','-9'
'660549190148','1','-9'
'660549350148','2','-9'
'660549500148','2','-9'
'660596023059','2','-9'
'660596750149','1','-9'
'661288293057','1','2'
'661502420146','2','-9'
'661549443058','2','-9'
'661549520145','1','-9'
'661853910142','-6','-9'
'661929683053','2','-9'
'662494373054','2','-9'
'662549130142','2','-9'
'662549390142','1','-9'
'662549540142','1','-9'
'662549873055','2','-9'
'662549950242','1','-9'
'662596063053','2','-9'
'662853520148','2','-9'
'662929043059','-6','-9'
'663549483052','1','-9'
'663549893052','1','-9'
'663596150149','1','-9'
'663596560149','-6','-9'
'663596710140','2','-9'
'664288003057','1','-9'
'664549253058','2','-9'
'664579263055','-6','-9'
'664579673055','1','-9'
'664596170146','1','-9'
'664596330146','1','-9'
'664596580146','2','-9'
'664596813059','2','-9'
'664670740144','1','-9'
'665037110149','2','-9'
'665037370149','2','-9'
'665037520149','-6','-9'
'665037770140','1','-9'
'665037930140','2','-9'
'665037930249','-6','-9'
'665494010141','2','-9'
'665494183054','2','-9'
'665549843055','2','-9'
'665579370248','-6','-9'
'665579443052','1','-9'
'665579853052','2','-9'
'665596033053','1','-9'
'665596760143','1','-9'
'665670293051','-6','-9'
'665670603051','-6','-9'
'665926670142','2','-9'
'666037540146','-6','-9'
'666037873059','1','-9'
'666037950246','1','-9'
'666129740146','2','-9'
'666258823054','2','-9'
'666288203051','-6','-9'
'666288780447','2','-9'
'666494103051','-6','-9'
'666494363051','2','-9'
'666502690149','1','-9'
'666502840140','-6','-9'
'666549780348','1','-9'
'666550900142','1','-9'
'666579213058','1','-9'
'666579623058','1','-9'
'666583673053','2','-9'
'666596053050','1','-9'
'666596120149','1','-9'
'666596780140','2','-9'
'666596780249','1','-9'
'666670790147','1','-9'
'666670950147','-6','-9'
'666778180145','1','-9'
'666778340145','-6','-9'
'667037483056','2','-9'
'667037560143','-6','-9'
'667258433051','-6','-9'
'667258843051','1','-9'
'667288960147','-6','-9'
'667494450147','2','-9'
'667494860147','-6','-9'
'667502610146','2','-9'
'667550510148','1','-9'
'667579233055','2','-9'
'667579643055','1','-9'
'667670083054','1','-9'
'667670710144','2','-9'
'667670970144','2','-9'
'667778100142','2','-9'
'667926123058','2','-9'
'667926533058','-6','-9'
'668037003150','1','-9'
'668037170140','1','-9'
'668037330140','2','-9'
'668037403053','1','-9'
'668037580140','2','-9'
'668129120149','2','-9'
'668129780140','1','-9'
'668129940140','1','-9'
'668258613057','-6','-9'
'668502963056','-6','-9'
'668550453058','-6','-9'
'668579253052','1','-9'
'668579663052','1','-9'
'668670003051','1','-9'
'668670990141','-6','-9'
'669037273059','-6','-9'
'669037423050','2','-9'
'669037683059','2','-9'
'669129300146','2','-9'
'669129550146','2','-9'
'669258633054','2','-9'
'669383960147','2','-9'
'669494800141','-6','-9'
'669502650140','-6','-9'
'669502723053','-6','-9'
'669550140142','2','-9'
'669579750148','1','-9'
'669583960143','2','-9'
'669670190147','-6','-9'
'669670350147','2','-9'
'669670500147','2','-9'
'669926163052','-6','-9'
'669926323052','-6','-9'
'670037043053','1','-9'
'670037770143','2','-9'
'670037930143','1','-9'
'670258320147','2','-9'
'670258570147','2','-9'
'670288100244','2','-9'
'670288283057','-6','-9'
'670383160141','2','-9'
'670494010144','-6','-9'
'670549360145','1','-9'
'670549433058','1','-9'
'670549510145','1','-9'
'670550980148','2','-9'
'670579110142','1','2'
'670579370142','2','-9'
'670579443055','-6','-9'
'670579520142','1','-9'
'670579853055','1','-9'
'670583243059','-6','-9'
'670583653059','2','-9'
'670583803050','2','-9'
'670596033056','2','-9'
'670596920146','1','-9'
'670670293054','1','-9'
'670670603054','-6','-9'
'670926903058','-6','-9'
'671037063050','2','-9'
'671037130149','1','-9'
'671037390149','1','-9'
'671037540149','2','-9'
'671037790140','1','-9'
'671037790249','1','-9'
'671258590144','2','-9'
'671258740244','2','-9'
'671288203054','1','-9'
'671319780146','1','-9'
'671383590247','1','-9'
'671494363054','2','-9'
'671549120142','-6','-9'
'671549453055','1','-9'
'671550013055','2','-9'
'671550740145','2','-9'
'671550900145','-6','-9'
'671583263056','-6','-9'
'671583673056','1','-9'
'671670213051','1','-9'
'671670623051','2','-9'
'671778180148','2','-9'
'671778340148','-6','-9'
'671954900149','2','-9'
'672037150146','1','-9'
'672037310146','2','-9'
'672037560146','1','-9'
'672037893059','2','-9'
'672288633051','-6','-9'
'672319960143','1','-9'
'672500100145','1','-9'
'672500360145','-6','-9'
'672500690145','2','-9'
'672549883052','2','-9'
'672550920142','-6','-9'
'672579233058','2','-9'
'672579643058','1','-9'
'672579970345','2','-9'
'672670083057','-6','-9'
'672670710147','2','-9'
'672670970147','1','-9'
'672778360442','-6','-9'
'672846550142','1','-9'
'672926943052','-6','-9'
'672954840146','2','-9'
'673037170143','-6','-9'
'673037580143','-6','-9'
'673037813056','-6','-9'
'673238770149','1','-9'
'673238930149','-6','-9'
'673258863051','-6','-9'
'673281520148','2','-9'
'673319160149','-6','-9'
'673319980140','-6','-9'
'673494470147','2','2'
'673502630146','2','-9'
'673502963059','2','-9'
'673579253055','1','-9'
'673579580242','2','-9'
'673579663055','2','-9'
'673583053059','-6','-9'
'673583203050','-6','-9'
'673583940149','-6','-9'
'673596160146','-6','-9'
'673596570146','2','-9'
'673670730144','2','-9'
'673670990144','-6','-9'
'673926303058','1','2'
'673926553058','2','-9'
'673926630245','2','-9'
'673954450143','2','-9'
'674037190140','1','-9'
'674037423053','-6','-9'
'674037500140','1','-9'
'674037833053','-6','-9'
'674129700140','-6','-9'
'674129960140','2','-9'
'674238790146','2','-9'
'674238950146','2','-9'
'674288740144','-6','-9'
'674494490144','2','2'
'674500070148','2','-9'
'674502650143','2','-9'
'674502723056','2','2'
'674502983056','2','2'
'674550550145','-6','-9'
'674577900147','2','-9'
'674579683052','1','-9'
'674583700146','-6','-9'
'674670023051','1','-9'
'674670750141','1','-9'
'674670910141','2','-9'
'674846590245','2','-9'
'674926323055','2','-9'
'674926573055','1','-9'
'674926983155','2','-9'
'674954220149','2','-9'
'674954470140','2','-9'
'674954880140','2','-9'
'675037453059','1','-9'
'675037530146','-6','-9'
'675037863059','2','-9'
'675129990146','2','-9'
'675150033052','-6','-9'
'675150430142','1','2'
'675150840142','2','-9'
'675273570141','-6','-9'
'675319770143','2','-9'
'675336283053','2','-9'
'675357690141','-6','-9'
'675357763054','1','-9'
'675357923054','2','-9'
'675384900146','-6','-9'
'675494353051','-6','-9'
'675500250145','2','-9'
'675500660145','2','-9'
'675502270149','1','-9'
'675502680149','2','-9'
'675579613058','2','-9'
'675583253053','-6','-9'
'675670053057','1','-9'
'675778330145','2','2'
'675778580145','2','-9'
'675822000144','1','-9'
'675822660244','2','-9'
'675846520142','1','2'
'675926020148','2','-9'
'675926753052','2','-9'
'675926913052','2','-9'
'676037140143','1','-9'
'676053050146','2','-9'
'676053200246','2','-9'
'676053200543','2','-9'
'676053200840','1','-9'
'676053200949','2','-9'
'676053201046','2','-9'
'676053201343','2','-9'
'676086570144','1','-9'
'676129910143','1','-9'
'676150200148','-6','-9'
'676150530148','2','-9'
'676238740149','2','-9'
'676319390149','2','-9'
'676319540149','2','2'
'676319950140','2','2'
'676336050246','2','-9'
'676336450149','1','-9'
'676336613050','2','-9'
'676336860149','2','-9'
'676357050147','2','-9'
'676379200444','2','-9'
'676379200741','2','-9'
'676379201244','2','-9'
'676384920143','-6','-9'
'676494440147','-6','-9'
'676494850147','1','2'
'676500270142','2','-9'
'676500680142','2','-9'
'676502290146','1','-9'
'676502773059','-6','-9'
'676583683050','-6','-9'
'676594940342','-6','-9'
'676751720145','-6','-9'
'676778190142','1','-9'
'676778500142','2','-9'
'676822020141','2','-9'
'676903510142','2','-9'
'676926113058','-6','-9'
'676926373058','2','-9'
'676926523058','-6','-9'
'676954420143','2','-9'
'676987200345','2','-9'
'676987200642','2','2'
'676987860148','2','-9'
'677053300243','2','-9'
'677129370149','1','-9'
'677129520149','1','-9'
'677129930140','2','-9'
'677150220145','2','-9'
'677150883058','2','-9'
'677150960245','2','-9'
'677185960141','1','-9'
'677238760146','1','-9'
'677319150146','1','-9'
'677319560146','1','-9'
'677336470146','1','-9'
'677336700146','2','-9'
'677336960146','2','-9'
'677336960443','2','-9'
'677357070144','2','-9'
'677357143057','-6','-9'
'677357303057','2','-9'
'677357553057','2','-9'
'677357960344','1','-9'
'677379140144','2','-9'
'677379300144','2','-9'
'677379550144','2','-9'
'677384380149','2','2'
'677493190147','1','-9'
'677493350147','1','-9'
'677493500147','1','-9'
'677500770645','2','-9'
'677502210143','1','-9'
'677502953056','-6','-9'
'677572860146','-6','-9'
'677577970147','1','-9'
'677751900142','2','-9'
'677778520248','1','-9'
'677788660143','2','-9'
'677818910148','-6','-9'
'677873680142','2','-9'
'677903453052','2','-9'
'677903863052','2','-9'
'677926060142','1','-9'
'677926543055','2','-9'
'677954440140','2','-9'
'677954770546','2','-9'
'677954930140','2','-9'
'677987700145','2','2'
'678015830141','1','-9'
'678037823050','-6','-9'
'678129130146','1','-9'
'678129390146','1','-9'
'678141880242','2','-9'
'678150160142','1','2'
'678150320142','1','-9'
'678150493055','1','2'
'678150723055','2','-9'
'678206293059','1','2'
'678206603059','2','-9'
'678238780143','2','-9'
'678238940143','1','-9'
'678242930148','2','-9'
'678336093053','1','-9'
'678336980143','2','-9'
'678357243054','2','-9'
'678357653054','2','-9'
'678358350147','1','-9'
'678358500147','1','-9'
'678379160141','1','-9'
'678379320141','2','-9'
'678383950147','-6','-9'
'678389850143','2','-9'
'678482760149','2','-9'
'678482920149','1','-9'
'678493110144','1','-9'
'678493520144','1','-9'
'678515150142','1','-9'
'678515310142','2','-9'
'678572880143','2','-9'
'678577990144','1','-9'
'678579740148','-6','-9'
'678583950143','-6','-9'
'678641750148','-6','-9'
'678641910148','2','2'
'678670340147','-6','-9'
'678733760146','-6','-9'
'678751360148','2','-9'
'678788270140','2','-9'
'678822790147','2','-9'
'678822950147','1','-9'
'678828850140','2','2'
'678873040148','2','-9'
'678903633058','2','-9'
'678926153052','-6','-9'
'678941350246','1','-9'
'678954130146','-6','-9'
'678954540146','2','2'
'678987720142','2','2'
'678987980142','2','-9'
'679005580347','-6','-9'
'679015600147','2','-9'
'679053410149','2','-9'
'679053820446','2','-9'
'679129150143','-6','-9'
'679129560143','-6','-9'
'679141090148','2','-9'
'679141650248','-6','-9'
'679150823052','2','-9'
'679185180144','2','2'
'679185340144','2','-9'
'679200850148','-6','-9'
'679238140149','1','-9'
'679238300149','2','-9'
'679238550149','2','-9'
'679238960140','2','-9'
'679242063055','2','-9'
'679242790145','1','-9'
'679258233051','-6','-9'
'679319190140','1','2'
'679319350140','2','-9'
