control,ownhere,JWNHER
'686379540144','2','-9'
'686389740146','2','-9'
'686396780147','2','-9'
'686396940147','1','-9'
'686401030141','2','-9'
'686408150140','2','-9'
'686410250140','2','-9'
'686423130142','1','-9'
'686430760141','1','-9'
'686468150140','-6','-9'
'686468310140','-6','-9'
'686468560140','-6','-9'
'686477710149','2','-9'
'686477970149','-6','-9'
'686489150143','1','-9'
'686493590147','-6','-9'
'686494450144','-6','-9'
'686530130145','2','-9'
'686530390145','2','-9'
'686530540145','2','-9'
'686532120241','2','-9'
'686548190145','1','-9'
'686548350145','2','-9'
'686553590146','-6','-9'
'686574730143','1','-9'
'686577960147','2','-9'
'686583920146','-6','-9'
'686600160146','2','-9'
'686600320146','1','-9'
'686611920141','1','-9'
'686618780147','2','2'
'686618940147','1','-9'
'686649720147','2','-9'
'686653370141','2','-9'
'686655790146','2','-9'
'686655950146','-6','-9'
'686656930142','1','-9'
'686657790142','2','-9'
'686673990148','2','-9'
'686717970145','2','-9'
'686730350244','2','-9'
'686730790142','2','-9'
'686730950142','2','-9'
'686733730149','-6','-9'
'686733990149','2','-9'
'686755550149','-6','-9'
'686755960140','2','-9'
'686757970147','1','-9'
'686763370140','2','-9'
'686775310245','1','-9'
'686791330143','2','-9'
'686791990243','-6','-9'
'686792720144','-6','-9'
'686794730144','-6','-9'
'686839570143','2','-9'
'686850100140','1','-9'
'686850360140','1','-9'
'686850510140','2','-9'
'686895390141','-6','-9'
'686910630149','-6','-9'
'686910880140','1','-9'
'686932310148','2','-9'
'686935970147','1','-9'
'686951970244','2','2'
'686962340145','2','-9'
'686962590145','-6','-9'
'686987790145','2','-9'
'687002340147','2','-9'
'687003490146','-6','-9'
'687003800146','2','-9'
'687011900148','2','-9'
'687029260143','-6','-9'
'687029720142','2','-9'
'687051760144','-6','-9'
'687060720144','-6','-9'
'687081500147','2','-9'
'687091960144','2','-9'
'687099780147','-6','-9'
'687103150146','2','-9'
'687103310146','2','-9'
'687107530140','2','-9'
'687107530249','2','-9'
'687121090144','-6','-9'
'687142790143','-6','-9'
'687144170143','2','-9'
'687168100140','2','-9'
'687168510140','-6','-9'
'687169230146','-6','-9'
'687185710247','-6','-9'
'687196570143','-6','-9'
'687202140146','1','2'
'687204120146','2','-9'
'687238930143','1','-9'
'687240790140','2','-9'
'687243190147','2','-9'
'687248980144','2','-9'
'687251780148','1','-9'
'687257160149','2','-9'
'687257720140','-6','-9'
'687276700147','2','-9'
'687295140143','2','-9'
'687302320143','2','-9'
'687305740145','2','-9'
'687305900145','-6','-9'
'687316950143','2','-9'
'687328970344','2','-9'
'687333350244','2','-9'
'687346250147','1','2'
'687346660147','2','-9'
'687356390142','2','-9'
'687356540142','1','-9'
'687374190145','2','-9'
'687374350145','2','-9'
'687379150141','1','-9'
'687396960144','2','2'
'687416620247','2','-9'
'687425950446','-6','-9'
'687430380147','1','-9'
'687430530147','2','-9'
'687447750143','2','2'
'687459980147','2','-9'
'687473130142','2','-9'
'687473390142','2','-9'
'687483760147','2','-9'
'687483920147','2','-9'
'687486390344','1','-9'
'687494780143','2','2'
'687504740148','2','-9'
'687512490147','-6','-9'
'687517830148','-6','-9'
'687536940141','1','-9'
'687546570143','2','-9'
'687553510143','-6','-9'
'687574350149','2','-9'
'687574500149','1','-9'
'687579990148','-6','-9'
'687594890148','2','-9'
'687611530147','1','-9'
'687618960144','-6','-9'
'687629520144','1','-9'
'687629930244','2','-9'
'687649410144','1','-9'
'687656130148','-6','-9'
'687656540148','2','-9'
'687657310148','2','2'
'687661700146','-6','-9'
'687664550149','2','-9'
'687664700140','2','-9'
'687664960140','2','-9'
'687673750145','-6','-9'
'687710970149','2','-9'
'687716780241','-6','-9'
'687716940241','2','-9'
'687717990142','1','-9'
'687730970248','2','-9'
'687747620346','2','-9'
'687747870149','2','-9'
'687755570146','1','-9'
'687772970245','2','-9'
'687772970542','2','-9'
'687774970443','2','-9'
'687784750148','1','-9'
'687784910148','-6','-9'
'687791350249','1','-9'
'687792900141','1','-9'
'687793970144','1','-9'
'687799910147','1','-9'
'687809090145','2','-9'
'687809240245','-6','-9'
'687809550149','-6','-9'
'687819940340','2','-9'
'687822940147','2','-9'
'687824930148','-6','-9'
'687827780140','2','-9'
'687839590140','2','-9'
'687857950148','-6','-9'
'687872990147','2','-9'
'687879340142','1','-9'
'687879590142','2','-9'
'687879740242','1','-9'
'687888170240','-6','-9'
'687898350144','-6','-9'
'687910240146','-6','-9'
'687910650146','-6','-9'
'687913010142','2','2'
'687922740143','2','-9'
'687935730144','-6','-9'
'687951330141','1','-9'
'687962100142','-6','-9'
'687962360142','-6','-9'
'687976740144','2','-9'
'687976900144','2','-9'
'687987890142','2','-9'
'687996820144','1','-9'
'688002360144','-6','-9'
'688007530248','2','-9'
'688013590240','-6','-9'
'688019550141','1','-9'
'688021520144','2','-9'
'688027360146','2','-9'
'688027760141','-6','-9'
'688029590148','2','-9'
'688033560143','-6','-9'
'688036940145','-6','-9'
'688040350140','1','-9'
'688042300143','-6','-9'
'688042550143','-6','-9'
'688051780141','-6','-9'
'688053400149','2','-9'
'688055960147','-6','-9'
'688067500144','2','-9'
'688085720141','2','-9'
'688092300145','-6','-9'
'688097770148','2','-9'
'688097930148','-6','-9'
'688099700144','2','-9'
'688113700146','2','-9'
'688113960146','-6','-9'
'688115540148','1','-9'
'688119910148','2','-9'
'688134900146','1','2'
'688136990145','2','-9'
'688138160140','2','-9'
'688138320140','2','-9'
'688138320249','2','-9'
'688138570140','1','-9'
'688143550148','-6','-9'
'688144140148','2','-9'
'688144500140','1','-9'
'688144550148','2','-9'
'688148790143','-6','-9'
'688150000148','1','-9'
'688168940347','2','-9'
'688168940941','-6','-9'
'688170910148','1','-9'
'688171790147','2','-9'
'688171950147','1','-9'
'688176750246','2','-9'
'688185250144','2','-9'
'688185660144','2','-9'
'688190530141','-6','-9'
'688190780241','2','-9'
'688202160143','-6','-9'
'688202560247','2','-9'
'688218960147','1','-9'
'688220770148','1','-9'
'688223370247','1','-9'
'688225710149','2','-9'
'688226380143','2','2'
'688227910147','2','-9'
'688230770148','2','-9'
'688230930148','2','-9'
'688237700147','2','2'
'688238950145','2','-9'
'688239910140','2','-9'
'688242940145','-6','-9'
'688243350140','-6','-9'
'688243500140','1','-9'
'688243520144','2','2'
'688244720148','1','-9'
'688244980148','2','-9'
'688246160146','2','-9'
'688246260142','-6','-9'
'688246320146','2','-9'
'688246670142','-6','-9'
'688248900141','1','-9'
'688251700145','-6','-9'
'688251960145','-6','-9'
'688257180146','2','2'
'688268750345','2','-9'
'688276560148','2','-9'
'688282920148','2','-9'
'688283900148','1','-9'
'688293930140','1','-9'
'688295160140','2','-9'
'688295320140','-6','-9'
'688295570140','2','-9'
'688295980349','1','-9'
'688302590140','-6','-9'
'688303510140','2','-9'
'688306180140','2','-9'
'688306590140','1','2'
'688320710141','-6','-9'
'688321980448','1','-9'
'688328330241','2','-9'
'688333930341','2','-9'
'688336170149','-6','-9'
'688346500144','-6','-9'
'688348610144','1','-9'
'688351760148','-6','-9'
'688358100144','-6','-9'
'688359120149','1','-9'
'688359400148','-6','-9'
'688374930242','2','-9'
'688375940248','2','-9'
'688375940842','2','-9'
'688375941048','2','-9'
'688376100142','2','-9'
'688377710145','2','-9'
'688380110140','-6','-9'
'688380520140','1','-9'
'688381730141','1','-9'
'688381730149','2','-9'
'688384150143','2','-9'
'688387370147','1','-9'
'688387520147','1','2'
'688389970147','1','-9'
'688394790149','2','-9'
'688401470147','-6','-9'
'688404110243','1','-9'
'688407310144','1','-9'
'688407560144','2','-9'
'688415760145','-6','-9'
'688416080144','-6','-9'
'688421550145','1','-9'
'688421700245','2','-9'
'688430140144','2','-9'
'688433700146','-6','-9'
'688439790146','2','-9'
'688439790245','2','-9'
'688442570142','-6','-9'
'688447520147','2','-9'
'688448790142','2','-9'
'688449620148','-6','-9'
'688457790149','2','-9'
'688460520149','2','-9'
'688460770140','-6','-9'
'688460930140','1','-9'
'688465860145','2','-9'
'688472250142','-6','-9'
'688474190143','-6','-9'
'688477910143','-6','-9'
'688479700142','1','-9'
'688483320143','2','-9'
'688489910141','-6','-9'
'688494140149','2','-9'
'688499300149','2','-9'
'688499550149','2','-9'
'688499700140','2','-9'
'688499700249','2','-9'
'688500550242','-6','-9'
'688503560146','2','-9'
'688504430144','1','2'
'688506370148','1','-9'
'688506520148','2','-9'
'688506620143','2','-9'
'688508740347','2','-9'
'688515570248','1','-9'
'688518940446','1','-9'
'688518940743','-6','-9'
'688522520141','2','2'
'688527590141','2','-9'
'688528350141','2','2'
'688529540148','-6','-9'
'688536140147','2','-9'
'688536300147','-6','-9'
'688539730145','-6','-9'
'688546110147','2','-9'
'688546370147','1','-9'
'688546590140','-6','-9'
'688559770142','-6','-9'
'688584540146','2','-9'
'688585980147','1','2'
'688591990141','2','-9'
'688594810145','1','-9'
'688598930147','-6','-9'
'688599800148','2','2'
'688600510140','2','-9'
'688606550142','-6','-9'
'688618540245','-6','-9'
'688619100144','-6','-9'
'688619360144','-6','-9'
'688619510144','-6','-9'
'688619690143','-6','-9'
'688629130141','-6','-9'
'688650370246','-6','-9'
'688654500142','2','-9'
'688656760247','-6','-9'
'688657750143','-6','-9'
'688659700148','1','-9'
'688661720143','2','-9'
'688662000141','1','-9'
'688664320146','-6','-9'
'688666920140','-6','-9'
'688669710140','1','-9'
'688669970140','-6','-9'
'688671000142','-6','-9'
'688673770142','-6','-9'
'688687980140','1','-9'
'688698990147','-6','-9'
'688701550341','2','-9'
'688714110144','2','-9'
'688714520144','2','2'
'688717190148','-6','-9'
'688718740248','2','-9'
'688733520144','-6','-9'
'688745710147','1','-9'
'688745970147','2','-9'
'688746420145','2','-9'
'688746910145','2','-9'
'688753560149','2','-9'
'688755590143','-6','-9'
'688757770145','-6','-9'
'688759720143','1','-9'
'688762910141','1','-9'
'688767770141','2','-9'
'688768730142','2','-9'
'688772330142','2','-9'
'688772580142','-6','-9'
'688773360141','2','-9'
'688787740145','1','-9'
'688787900145','-6','-9'
'688792810143','2','-9'
'688793990141','-6','-9'
'688799550140','-6','-9'
'688809160146','2','-9'
'688809320146','2','-9'
'688813320143','2','-9'
'688814820147','2','-9'
'688819700149','-6','-9'
'688822700144','-6','-9'
'688824790145','2','2'
'688824950145','2','-9'
'688826560148','1','-9'
'688827300146','2','2'
'688846590144','2','-9'
'688848500140','2','-9'
'688853030149','2','-9'
'688853430240','-6','-9'
'688856910142','1','2'
'688857970145','-6','-9'
'688871560248','2','-9'
'688872750144','-6','-9'
'688875740145','2','-9'
'688875900145','-6','-9'
'688898110141','-6','-9'
'688898730248','-6','-9'
'688901530149','2','-9'
'688901780140','2','-9'
'688906700149','-6','-9'
'688907320144','1','-9'
'688910550242','1','-9'
'688922360149','2','2'
'688922510149','1','2'
'688922920140','2','-9'
'688924340143','-6','-9'
'688924590143','-6','-9'
'688927330146','-6','-9'
'688937780142','2','-9'
'688938590143','2','2'
'688949990141','-6','-9'
'688950370143','1','-9'
'688950520143','2','-9'
'688954780142','2','2'
'688954940142','-6','-9'
'688958520141','-6','-9'
'688961160140','2','-9'
'688961320140','2','-9'
'688961740141','2','-9'
'688961900141','-6','-9'
'688963750142','1','-9'
'688963910142','-6','-9'
'688966930143','2','-9'
'688966930440','2','-9'
'688966930549','2','-9'
'688987170148','2','-9'
'688987250148','2','-9'
'688994140148','2','-9'
'689003920249','2','-9'
'689008640247','-6','-9'
'689014940149','-6','-9'
'689022260146','2','-9'
'689022670146','-6','-9'
'689024580141','1','-9'
'689026700149','-6','-9'
'689027120143','1','-9'
'689027380143','-6','-9'
'689029360144','-6','-9'
'689031290142','2','-9'
'689033170140','1','-9'
'689036960142','2','2'
'689041110141','2','-9'
'689043510142','-6','-9'
'689043680147','-6','-9'
'689048150145','1','-9'
'689055980144','1','-9'
'689065750145','2','-9'
'689069770149','2','-9'
'689073720146','-6','-9'
'689075720140','-6','-9'
'689078970146','2','-9'
'689081790241','-6','-9'
'689082320148','1','-9'
'689091340147','-6','-9'
'689092190141','-6','-9'
'689092380149','1','-9'
'689092570142','-6','-9'
'689094030140','2','-9'
'689097790145','-6','-9'
'689099720141','2','-9'
'689099980141','-6','-9'
'689100320240','2','-9'
'689100320349','2','-9'
'689103350140','2','-9'
'689103550141','2','-9'
'689112270144','-6','-9'
'689114330242','2','-9'
'689114580242','2','-9'
'689116150141','1','-9'
'689117990141','-6','-9'
'689120560144','2','-9'
'689126780149','-6','-9'
'689127760148','1','-9'
'689135340142','2','-9'
'689135590142','2','-9'
'689136750142','-6','-9'
'689141390149','2','-9'
'689141790140','-6','-9'
'689143300141','-6','-9'
'689143320145','2','-9'
'689143550141','2','-9'
'689144160145','-6','-9'
'689148710140','2','-9'
'689152140244','2','-9'
'689158970347','2','-9'
'689171970144','-6','-9'
'689173370148','2','-9'
'689190130149','1','-9'
'689190390149','-6','-9'
'689190540149','-6','-9'
'689190790140','-6','-9'
'689201590145','-6','-9'
'689202590140','-6','-9'
'689204840142','-6','-9'
'689204920142','-6','-9'
'689218790142','2','-9'
'689218970149','2','-9'
'689218970446','2','-9'
'689219750148','2','-9'
'689224950149','-6','-9'
'689229330140','-6','-9'
'689230520144','2','-9'
'689233590140','2','-9'
'689235990146','2','-9'
'689236520144','-6','-9'
'689239110146','2','-9'
'689239130145','-6','-9'
'689239290146','2','-9'
'689239370146','2','-9'
'689239520146','-6','-9'
'689243130141','-6','-9'
'689245510141','-6','-9'
'689245970142','2','-9'
'689246180143','2','-9'
'689246740243','2','-9'
'689248100147','1','-9'
'689248360147','-6','-9'
'689252330341','2','-9'
'689258720147','-6','-9'
'689265340142','2','-9'
'689265590142','-6','-9'
'689270830343','-6','-9'
'689271720149','2','-9'
'689279790148','-6','-9'
'689283960146','-6','-9'
'689291180146','2','-9'
'689293130146','2','-9'
'689295180246','2','-9'
'689312100141','2','-9'
'689312360141','2','-9'
'689321180345','2','-9'
'689321900148','-6','-9'
'689325920144','-6','-9'
'689326910140','-6','-9'
'689335970248','2','-9'
'689336500146','-6','-9'
'689339140247','-6','-9'
'689346290141','2','-9'
'689347540145','1','-9'
'689357420147','-6','-9'
'689363150149','1','-9'
'689365750148','2','-9'
'689369070140','2','-9'
'689372190148','2','-9'
'689372350148','2','-9'
'689372710149','2','-9'
'689375550145','2','-9'
'689387130144','-6','-9'
'689388740149','2','-9'
'689389630146','-6','-9'
'689393750145','-6','-9'
'689396760148','2','-9'
'689401800144','-6','-9'
'689403770142','2','-9'
'689404790340','2','-9'
'689409580140','2','-9'
'689417920145','-6','-9'
'689418140145','-6','-9'
'689418300145','-6','-9'
'689421160142','2','-9'
'689439150142','2','-9'
'689439970143','-6','-9'
'689447540146','-6','-9'
'689449640145','-6','-9'
'689451930145','-6','-9'
'689452020140','-6','-9'
'689459920141','-6','-9'
'689467140149','1','-9'
'689467300149','-6','-9'
'689472020148','-6','-9'
'689474110140','1','-9'
'689474370140','-6','-9'
'689474520140','-6','-9'
'689477110149','-6','-9'
'689477120144','-6','-9'
'689477380144','-6','-9'
'689481510144','2','-9'
'689483170148','-6','-9'
'689489520147','-6','-9'
'689491760141','-6','-9'
'689494900148','-6','-9'
'689497210141','-6','-9'
'689497870241','-6','-9'
'689497930145','2','-9'
'689499160146','-6','-9'
'689499320146','-6','-9'
'689502180147','2','-9'
'689502230123','2','-9'
'689506230140','-6','-9'
'689507350148','-6','-9'
'689507500148','-6','-9'
'689510730141','-6','-9'
'689512430141','-6','-9'
'689517460142','-6','-9'
'689519150148','-6','-9'
'689519310148','-6','-9'
'689519970248','2','-9'
'689519970545','2','-9'
'689528370247','2','-9'
'689529310145','-6','-9'
'689529780149','-6','-9'
'689531930145','-6','-9'
'689534960149','-6','-9'
'689543010143','-6','-9'
'689545180148','1','-9'
'689557040141','2','-9'
'689563190141','-6','-9'
'689569560148','1','-9'
'689577800148','-6','-9'
'689579930142','-6','-9'
'689583160146','-6','-9'
'689584560143','-6','-9'
'689585740144','2','-9'
'689594420142','-6','-9'
'689597400147','-6','-9'
'689599380144','1','2'
'689599530144','-6','-9'
'689604970149','1','-9'
'689619120141','2','-9'
'689622360147','-6','-9'
'689622560143','-6','-9'
'689629970347','-6','-9'
'689635380147','2','-9'
'689635530147','2','-9'
'689642280143','2','-9'
'689644150148','2','-9'
'689651710149','-6','-9'
'689653180142','-6','-9'
'689655500146','2','-9'
'689655950145','2','-9'
'689656120144','2','-9'
'689656580142','-6','-9'
'689657370149','-6','-9'
'689659920141','-6','-9'
'689662780145','2','-9'
'689662990143','-6','-9'
'689664340143','2','-9'
'689666380146','-6','-9'
'689667900141','-6','-9'
'689672960146','-6','-9'
'689673540148','-6','-9'
'689682380141','2','-9'
'689685330148','-6','-9'
'689685580148','-6','-9'
'689686510140','-6','-9'
'689686760349','2','-9'
'689688160143','1','-9'
'689693040145','2','-9'
'689693100149','-6','-9'
'689697750148','-6','-9'
'689701720141','2','-9'
'689705580145','2','2'
'689710750143','1','-9'
'689714390141','-6','-9'
'689717370145','-6','-9'
'689730500142','2','2'
'689733540141','2','-9'
'689733540149','2','-9'
'689737720141','2','-9'
'689740330143','2','-9'
'689740580440','2','-9'
'689741110141','2','-9'
'689741520141','-6','-9'
'689742790148','-6','-9'
'689750150241','2','-9'
'689752340140','-6','-9'
'689755390148','-6','-9'
'689757110147','-6','-9'
'689759130147','1','-9'
'689759180149','-6','-9'
'689762110147','1','-9'
'689762520147','2','-9'
'689764150142','2','-9'
'689764550143','-6','-9'
'689767390147','-6','-9'
'689768190148','2','-9'
'689768350148','2','-9'
'689778910149','-6','-9'
'689782960141','-6','-9'
'689789630145','2','-9'
'689792270149','-6','-9'
'689792830140','2','-9'
'689794540144','2','-9'
'689800260246','1','-9'
'689800670246','2','-9'
'689802510140','2','-9'
'689802810141','1','-9'
'689820970144','2','-9'
'689821990147','-6','-9'
'689826170145','2','-9'
'689836340145','-6','-9'
'689837780142','2','-9'
'689837940142','2','-9'
'689842260147','1','-9'
'689842670147','2','-9'
'689846510141','-6','-9'
'689848760148','2','-9'
'689855210140','2','-9'
'689856370148','-6','-9'
'689860500147','-6','-9'
'689863110148','1','-9'
'689863170141','-6','-9'
'689863370148','2','-9'
'689864500142','2','-9'
'689866160242','-6','-9'
'689868320141','1','-9'
'689887370145','-6','-9'
'689897900143','-6','-9'
'689901140146','-6','-9'
'689906030142','2','-9'
'689907180141','1','2'
'689911750147','-6','-9'
'689916530148','2','-9'
'689919680144','2','-9'
'689919750244','-6','-9'
'689923970140','-6','-9'
'689927500143','2','-9'
'689928570145','1','-9'
'689928710146','-6','-9'
'689934520143','2','-9'
'689934600143','1','-9'
'689935710149','2','-9'
'689938360140','-6','-9'
'689947580148','2','-9'
'689948740342','2','-9'
'689950390140','-6','-9'
'689950540140','1','-9'
'689951120143','-6','-9'
'689952150141','-6','-9'
'689954140148','-6','-9'
'689954160140','1','-9'
'689956660147','-6','-9'
'689963110148','-6','-9'
'689970700149','2','-9'
'689980970140','2','-9'
'689981710147','2','-9'
'689982920141','-6','-9'
'689985850147','1','-9'
'689986990147','-6','-9'
'689987350145','2','-9'
'689990320148','2','-9'
'689993580145','-6','-9'
'689994320145','-6','-9'
'689994570145','1','-9'
'689996200147','2','-9'
'695037070149','2','-9'
'695037070446','1','-9'
'695579070545','2','-9'
'695670070347','2','2'
'695670070644','2','-9'
'695809060148','-6','-9'
'696596130123','2','-9'
'698321830113','-6','-9'
'698321930113','-6','-9'
'699003630123','2','-9'
'699003730123','2','-9'
'699003898282','-6','-9'
'699003930246','-6','-9'
'699003938280','-6','-9'
'699003938389','-6','-9'
'699003970248','-6','-9'
'699008950442','-6','-9'
'699009918485','-6','-9'
'699010930343','-6','-9'
'699010938189','-6','-9'
'699014950146','-6','-9'
'699017820341','-6','-9'
'699018950144','2','-9'
'699023930113','-6','-9'
'699024678687','-6','-9'
'699029930123','-6','-9'
'699036970248','-6','-9'
'699042730123','1','-9'
'699042830123','1','-9'
'699042930113','2','-9'
'699044780442','-6','-9'
'699046900346','-6','-9'
'699046909180','2','-9'
'699046909289','2','-9'
'699048858181','-6','-9'
'699048870346','-6','-9'
'699048950346','-6','-9'
'699048980242','2','-9'
'699049928189','-6','-9'
'699056960443','-6','-9'
'699069940146','2','-9'
'699069940443','2','-9'
'699071920146','-6','-9'
'699071928180','-6','-9'
'699074828480','2','-9'
'699074908183','1','-9'
'699075810246','1','-9'
'699081890442','-6','-9'
'699083950243','2','-9'
'699085978282','-6','-9'
'699089840247','-6','-9'
'699089920247','2','-9'
'699093898180','-6','-9'
'699096740140','-6','-9'
'699103930123','2','-9'
'699103970347','2','-9'
'699105990349','-6','-9'
'699108540249','-6','-9'
'699113990140','1','-9'
'699113990249','1','-9'
'699114900448','-6','-9'
'699121938181','2','-9'
'699129530123','1','-9'
'699130998180','-6','-9'
'699132940347','-6','-9'
'699135750348','-6','-9'
'699135928081','-6','-9'
'699137560442','-6','-9'
'699141670242','-6','-9'
'699141820342','-6','-9'
'699141830113','2','-9'
'699141930113','2','-9'
'699141960246','-6','-9'
'699142830123','2','-9'
'699142930123','2','-9'
'699143830113','-6','-9'
'699143910343','-6','-9'
'699144940343','1','-9'
'699147810341','2','-9'
'699151948082','-6','-9'
'699156860144','-6','-9'
'699158930113','-6','-9'
'699167810349','-6','-9'
'699168730123','2','-9'
'699169720145','-6','-9'
'699169720442','-6','-9'
'699173630123','2','-9'
'699173810446','-6','-9'
'699178858082','-6','-9'
'699186858180','-6','-9'
'699190960246','-6','-9'
'699191978486','-6','-9'
'699201910242','-6','-9'
'699207930123','1','-9'
'699215950145','-6','-9'
'699216630123','2','-9'
'699218930123','2','-9'
'699224799388','-6','-9'
'699225900143','-6','-9'
'699225900440','-6','-9'
'699226820344','-6','-9'
'699226930123','2','-9'
'699229810448','-6','-9'
'699230960142','-6','-9'
'699234920242','1','-9'
'699236890342','-6','-9'
'699236970342','2','-9'
'699237840845','1','-9'
'699238988089','2','-9'
'699243730123','2','-9'
'699243950445','-6','-9'
'699245800248','1','-9'
'699246730123','2','-9'
'699246938082','-6','-9'
'699252970442','-6','-9'
'699253800347','1','-9'
'699253980347','-6','-9'
'699264870249','-6','-9'
'699264990445','-6','-9'
'699264990742','2','-9'
'699264991245','2','-9'
'699264998182','2','-9'
'699268980149','-6','-9'
'699270630123','1','-9'
'699277880148','-6','-9'
'699277880445','-6','-9'
'699279910147','-6','-9'
'699279910444','2','-9'
'699281730340','2','-9'
'699281810340','2','-9'
'699281988188','2','2'
'699285970349','-6','-9'
'699287870342','1','-9'
'699287930113','1','-9'
'699288818289','2','-9'
'699288930113','1','-9'
'699291830243','-6','-9'
'699292880345','-6','-9'
'699293888484','-6','-9'
'699293900145','-6','-9'
'699293968781','-6','-9'
'699294890449','-6','-9'
'699297800248','-6','-9'
'699298930123','2','-9'
'699299920440','2','2'
'699305830113','-6','-9'
'699309910343','-6','-9'
'699313820146','-6','-9'
'699313900146','-6','-9'
'699315930113','2','-9'
'699315970149','1','-9'
'699315970446','-6','-9'
'699319330123','2','-9'
'699319930343','-6','-9'
'699320888583','-6','-9'
'699320968989','-6','-9'
'699321030113','-6','-9'
'699321980446','-6','-9'
'699324851246','2','-9'
'699324930149','2','-9'
'699324930446','1','-9'
'699326930113','-6','-9'
'699329910345','2','-9'
'699333808588','-6','-9'
'699333980148','-6','-9'
'699335720245','-6','-9'
'699335800245','-6','-9'
'699337970542','2','-9'
'699338990345','2','-9'
'699341960149','-6','-9'
'699343800149','1','-9'
'699344940449','2','-9'
'699346628588','-6','-9'
'699346950248','-6','-9'
'699347880242','-6','-9'
'699347968385','-6','-9'
'699348930123','2','-9'
'699348940440','-6','-9'
'699353860342','-6','-9'
'699355930113','-6','-9'
'699355970446','-6','-9'
'699356830113','2','-9'
'699357920144','2','2'
'699359890243','-6','-9'
'699359970243','-6','-9'
'699362750248','-6','-9'
'699363930123','2','-9'
'699365920145','-6','-9'
'699367860245','-6','-9'
'699367940245','2','-9'
'699373970147','-6','-9'
'699377828282','2','-9'
'699377908282','2','-9'
'699377930146','-6','-9'
'699380960343','-6','-9'
'699381958888','-6','-9'
'699388810242','2','-9'
'699389930123','2','2'
'699390678182','-6','-9'
'699390900248','-6','-9'
'699390930123','1','-9'
'699390930343','-6','-9'
'699393990249','-6','-9'
'699396980143','-6','-9'
'699407900347','-6','-9'
'699408620247','-6','-9'
'699408628687','-6','-9'
'699410630346','-6','-9'
'699410630643','2','-9'
'699410700149','-6','-9'
'699410700446','-6','-9'
'699412810147','1','-9'
'699412810444','1','-9'
'699413730141','-6','-9'
'699419900447','2','-9'
'699421990348','1','-9'
'699422900648','-6','-9'
'699423950147','-6','-9'
'699424630445','-6','-9'
'699424898180','2','-9'
'699424930113','2','-9'
'699425630123','2','-9'
'699425730123','2','-9'
'699425930113','1','-9'
'699426710547','-6','-9'
'699431220346','2','-9'
'699431300643','2','-9'
'699431880149','-6','-9'
'699433930113','-6','-9'
'699435920341','1','-9'
'699437990248','-6','-9'
'699438970341','1','-9'
'699440930123','1','-9'
'699441890141','-6','-9'
'699444930113','-6','-9'
'699450810845','2','-9'
'699450818285','-6','-9'
'699451880147','-6','-9'
'699451880444','-6','-9'
'699453740549','-6','-9'
'699453900440','-6','-9'
'699456930244','-6','-9'
'699457980143','-6','-9'
'699458730241','-6','-9'
'699458810647','2','-9'
'699458990241','2','-9'
'699468880344','-6','-9'
'699469990643','1','-9'
'699469990940','2','-9'
'699469991146','2','-9'
'699469991443','1','-9'
'699469998083','2','-9'
'699473830123','2','-9'
'699475840141','-6','-9'
'699475840547','1','-9'
'699476890142','-6','-9'
'699478960141','-6','-9'
'699481830123','2','-9'
'699481940140','-6','-9'
'699481980142','-6','-9'
'699482730123','2','-9'
'699482960249','-6','-9'
'699491920246','2','-9'
'699494730123','1','2'
'699494830123','1','-9'
'699498900142','-6','-9'
'699499810243','-6','-9'
'699504950545','2','-9'
'699507848388','-6','-9'
'699510930123','2','-9'
'699512730123','1','-9'
'699512920148','2','-9'
'699512920445','2','-9'
'699513840340','-6','-9'
'699513840449','2','-9'
'699513920449','-6','-9'
'699518898081','-6','-9'
'699521930123','2','-9'
'699529930113','1','-9'
'699529980242','-6','-9'
'699534930123','2','-9'
'699543910449','-6','-9'
'699544770248','-6','-9'
'699549818081','2','-9'
'699550730342','1','-9'
'699550940347','2','-9'
'699551820148','-6','-9'
'699553970343','-6','-9'
'699554520247','-6','-9'
'699554600247','2','-9'
'699554770347','-6','-9'
'699558970342','-6','-9'
'699559820246','-6','-9'
'699560900342','2','-9'
'699561440248','-6','-9'
'699561851345','2','-9'
'699563920347','-6','-9'
'699564900344','-6','-9'
'699564908081','-6','-9'
'699568910341','-6','-9'
'699572730113','-6','-9'
'699572820243','-6','-9'
'699572830113','2','-9'
'699572930123','2','-9'
'699577850244','-6','-9'
'699577930123','2','-9'
'699577930244','-6','-9'
'699580790443','-6','-9'
'699580798180','-6','-9'
'699582880143','-6','-9'
'699585620349','-6','-9'
'699585790449','-6','-9'
'699585870340','-6','-9'
'699585870449','-6','-9'
'699586930123','2','-9'
'699586990147','2','-9'
'699586990444','2','-9'
'699590708888','-6','-9'
'699591930113','-6','-9'
'699595800444','-6','-9'
'699597820144','-6','-9'
'699599870241','-6','-9'
'699600830123','2','-9'
'699604720146','2','-9'
'699604728180','2','-9'
'699604728289','2','-9'
'699605930113','-6','-9'
'699606810345','1','-9'
'699607790142','-6','-9'
'699607870142','-6','-9'
'699607930113','-6','-9'
'699608800143','-6','-9'
'699608800440','1','-9'
'699608980440','-6','-9'
'699612730448','-6','-9'
'699615980341','2','-9'
'699616900348','2','-9'
'699617850243','-6','-9'
'699617900348','-6','-9'
'699619950644','2','-9'
'699622830123','1','-9'
'699622930244','-6','-9'
