control,ownhere,JWNHER
'289338110148','-6','-9'
'289338370148','-6','-9'
'289338520148','1','-9'
'289339190147','2','2'
'289339350147','2','2'
'289344650143','2','-9'
'289351300146','2','-9'
'289354920148','-6','-9'
'289355110144','-6','-9'
'289355350140','2','-9'
'289355370144','-6','-9'
'289358990141','-6','-9'
'289359910146','-6','-9'
'289367720148','2','-9'
'289369190140','-6','-9'
'289369750240','1','-9'
'289375750144','2','2'
'289376580148','-6','-9'
'289383560143','2','-9'
'289384940546','1','-9'
'289387820144','2','-9'
'289389420146','-6','-9'
'289391590242','2','-9'
'289393520349','2','-9'
'289396950147','-6','-9'
'289398960147','-6','-9'
'289407940141','-6','-9'
'289408650140','1','-9'
'289410340140','-6','-9'
'289411380144','1','-9'
'289411530144','-6','-9'
'289423140142','-6','-9'
'289425210141','-6','-9'
'289425620141','2','-9'
'289433580141','-6','-9'
'289439510141','2','-9'
'289440140146','-6','-9'
'289444340146','2','-9'
'289452220140','-6','-9'
'289452590147','1','-9'
'289460740146','-6','-9'
'289472380141','1','-9'
'289473760143','-6','-9'
'289477730144','2','-9'
'289482980144','-6','-9'
'289483050245','1','-9'
'289489330133','1','-9'
'289489570143','-6','-9'
'289489980147','2','-9'
'289490370149','-6','-9'
'289491700149','-6','-9'
'289493350147','-6','-9'
'289499770146','2','-9'
'289499930146','-6','-9'
'289502430133','1','2'
'289502950147','-6','-9'
'289506100149','2','-9'
'289506510149','2','-9'
'289506900145','-6','-9'
'289508150143','-6','-9'
'289509110146','2','-9'
'289515540145','-6','-9'
'289519760148','-6','-9'
'289524130147','-6','-9'
'289528320147','2','-9'
'289530550145','-6','-9'
'289536710140','1','-9'
'289543790243','-6','-9'
'289549600147','1','-9'
'289551380248','-6','-9'
'289553190146','2','-9'
'289559410148','-6','-9'
'289565960143','-6','-9'
'289566300143','1','-9'
'289575330142','1','-9'
'289577560140','-6','-9'
'289581760148','2','-9'
'289583130133','2','-9'
'289583230133','2','-9'
'289585580143','1','-9'
'289591960147','-6','-9'
'289597570143','1','-9'
'289602150141','1','-9'
'289602560141','-6','-9'
'289606520148','-6','-9'
'289607750143','-6','-9'
'289610910145','-6','-9'
'289613780147','2','-9'
'289615100144','2','2'
'289616780142','1','-9'
'289617940142','-6','-9'
'289617970146','-6','-9'
'289623990143','2','-9'
'289625400148','2','-9'
'289629110142','2','-9'
'289629370142','2','-9'
'289631170142','1','2'
'289642710143','1','-9'
'289642970143','-6','-9'
'289645520141','2','-9'
'289649140146','2','-9'
'289650260143','-6','-9'
'289650390142','-6','-9'
'289653120141','-6','-9'
'289653170143','-6','-9'
'289654170143','2','-9'
'289654320148','2','-9'
'289654570148','-6','-9'
'289655700146','2','2'
'289661120147','2','-9'
'289661380147','1','-9'
'289661790149','-6','-9'
'289664790143','-6','-9'
'289666990146','-6','-9'
'289670980141','-6','-9'
'289679360142','-6','-9'
'289686120144','-6','-9'
'289688770143','-6','-9'
'289688930143','2','-9'
'289693160145','1','-9'
'289693570145','-6','-9'
'289694160242','2','-9'
'289697630141','2','-9'
'289700340140','-6','-9'
'289714110340','2','-9'
'289719320147','-6','-9'
'289731790148','-6','-9'
'289733740149','-6','-9'
'289740780143','1','-9'
'289742930147','-6','-9'
'289745720148','2','-9'
'289752130149','2','-9'
'289755900148','-6','-9'
'289755970140','-6','-9'
'289759740147','-6','-9'
'289764920142','-6','-9'
'289767520146','2','-9'
'289767740147','-6','-9'
'289767900147','-6','-9'
'289768960148','-6','-9'
'289773940248','2','-9'
'289775760247','2','-9'
'289777930142','-6','-9'
'289782560140','1','-9'
'289783020144','2','-9'
'289793540146','-6','-9'
'289793550148','2','-9'
'289795130141','2','-9'
'289795390141','2','-9'
'289795540141','-6','-9'
'289799290146','2','-9'
'289799600146','-6','-9'
'289800390146','1','-9'
'289800540146','1','-9'
'289801990144','-6','-9'
'289805820243','2','-9'
'289810810142','-6','-9'
'289813790140','-6','-9'
'289814510140','2','-9'
'289822260148','-6','-9'
'289825340148','2','-9'
'289827470144','-6','-9'
'289836920141','2','-9'
'289838590145','-6','-9'
'289843950144','-6','-9'
'289847500248','-6','-9'
'289847710141','-6','-9'
'289851950140','-6','-9'
'289853170146','-6','-9'
'289853330146','-6','-9'
'289855180149','2','-9'
'289855340149','2','-9'
'289855900140','-6','-9'
'289859980240','1','-9'
'289860810146','-6','-9'
'289860990146','-6','-9'
'289863720148','2','-9'
'289866110142','2','-9'
'289866370142','-6','-9'
'289871100140','-6','-9'
'289871380145','-6','-9'
'289871510140','2','-9'
'289878000149','-6','-9'
'289878250140','1','-9'
'289892790148','2','-9'
'289898670147','-6','-9'
'289906310142','-6','-9'
'289907950141','-6','-9'
'289909160143','2','-9'
'289909570143','2','2'
'289919550341','-6','-9'
'289921580140','2','-9'
'289924150149','-6','-9'
'289925380244','-6','-9'
'289930590140','2','-9'
'289932160148','-6','-9'
'289932570148','-6','-9'
'289933130140','-6','-9'
'289938310149','2','-9'
'289947940148','-6','-9'
'289948130142','2','2'
'289948730144','-6','-9'
'289949700147','-6','-9'
'289949960147','-6','-9'
'289951320144','-6','-9'
'289952760141','-6','-9'
'289954110149','-6','-9'
'289957750149','-6','-9'
'289958260147','-6','-9'
'289958670147','2','-9'
'289962300147','-6','-9'
'289969160147','2','2'
'289979390145','-6','-9'
'289992540141','2','-9'
'289992950145','1','-9'
'289993780145','2','-9'
'289994770145','2','-9'
'290206330133','2','-9'
'290336030133','2','-9'
'290489230133','-6','-9'
'290489830133','2','-9'
'290502130133','2','2'
'290502230133','-6','-9'
'290583230133','-6','-9'
'290596030133','1','-9'
'290596330133','1','-9'
'290596630133','1','-9'
'291502930133','-6','-9'
'291583730133','2','-9'
'291596230133','1','2'
'291596530133','1','-9'
'292489530133','1','-9'
'292489930133','1','-9'
'292502030133','2','-9'
'292502230123','1','-9'
'292502730133','-6','-9'
'292583030133','-6','-9'
'292583130133','1','-9'
'292583330133','-6','-9'
'292583630133','2','-9'
'292596130133','2','-9'
'292596430133','2','-9'
'292596730133','2','-9'
'292796830133','2','-9'
'292954730133','2','-9'
'293206730133','2','-9'
'293336230133','2','-9'
'293336630133','-6','-9'
'293502130133','2','-9'
'293502230133','1','-9'
'293583130133','-6','-9'
'293596630133','1','-9'
'293954330133','-6','-9'
'293954930133','2','-9'
'294053030133','2','-9'
'294206030133','1','-9'
'294206530133','-6','-9'
'294206630133','1','-9'
'294336030133','2','-9'
'294336630133','2','-9'
'294381730133','-6','-9'
'294452430133','2','2'
'294583430133','2','-9'
'294596230133','1','-9'
'294710830133','-6','-9'
'294747230133','2','-9'
'294796930133','-6','-9'
'294954530133','1','-9'
'295273530133','-6','-9'
'295384930133','1','-9'
'295452530133','1','-9'
'295489030133','-6','-9'
'295489930133','-6','-9'
'295502630133','1','-9'
'295502930133','1','2'
'295583030133','-6','-9'
'295583730133','-6','-9'
'295583930133','-6','-9'
'295596730123','2','-9'
'295596830133','2','-9'
'295710430133','1','-9'
'295747030133','2','2'
'295747530133','-6','-9'
'295796730133','-6','-9'
'295954130133','1','-9'
'295954730133','1','2'
'296053430133','2','2'
'296206030133','1','-9'
'296206330133','1','-9'
'296273830133','2','-9'
'296336630133','2','-9'
'296404730133','-6','-9'
'296408830133','2','-9'
'296502730133','1','-9'
'296583130133','-6','-9'
'296583830133','2','2'
'296747330133','2','-9'
'296791330133','2','-9'
'296954330133','1','2'
'296954930133','1','2'
'297053030133','2','-9'
'297273530133','2','-9'
'297336130133','-6','-9'
'297336330133','-6','-9'
'297404230133','2','-9'
'297404530133','1','-9'
'297452930133','-6','-9'
'297502130113','1','-9'
'297583030133','2','-9'
'297583430123','2','-9'
'297710030133','2','-9'
'297710530133','2','-9'
'297747730133','1','-9'
'297747930133','-6','-9'
'297796630133','1','2'
'297796830133','2','-9'
'297938230133','2','-9'
'297938830133','-6','-9'
'297954530133','-6','-9'
'298053730133','1','-9'
'298206230133','2','-9'
'298206530133','2','-9'
'298321930123','2','-9'
'298336430133','-6','-9'
'298370630133','-6','-9'
'298384630133','2','-9'
'298404030133','2','-9'
'298404630133','2','-9'
'298408430133','2','2'
'298452530133','2','-9'
'298489830133','1','-9'
'298502630133','2','-9'
'298596130133','2','-9'
'298710030133','2','-9'
'298710330133','-6','-9'
'298710630133','1','-9'
'298710830133','1','2'
'299003980443','-6','-9'
'299006938487','2','-9'
'299007920242','-6','-9'
'299008778387','-6','-9'
'299008778981','-6','-9'
'299013980343','2','-9'
'299014820343','-6','-9'
'299018748187','-6','-9'
'299026130133','2','-9'
'299026730133','-6','-9'
'299031930113','-6','-9'
'299031960241','-6','-9'
'299035770243','-6','-9'
'299035778089','-6','-9'
'299035930113','-6','-9'
'299036920148','-6','-9'
'299036920445','-6','-9'
'299040980348','2','-9'
'299043890144','1','-9'
'299043970144','1','-9'
'299043970441','2','-9'
'299046830123','2','-9'
'299046870246','2','-9'
'299047770149','-6','-9'
'299048930113','1','-9'
'299049890243','-6','-9'
'299053330133','2','-9'
'299065848380','-6','-9'
'299065970448','2','-9'
'299067910442','2','-9'
'299067990247','-6','-9'
'299069748088','2','-9'
'299072810443','-6','-9'
'299072838084','-6','-9'
'299072910347','-6','-9'
'299073860449','-6','-9'
'299073970342','-6','-9'
'299074730244','-6','-9'
'299075930123','2','2'
'299092860248','-6','-9'
'299092930123','2','-9'
'299094830123','2','-9'
'299096790149','2','-9'
'299096790446','-6','-9'
'299102890346','-6','-9'
'299105940140','2','-9'
'299106930113','-6','-9'
'299107860349','-6','-9'
'299107868086','2','-9'
'299107869480','-6','-9'
'299108908689','1','-9'
'299117870147','2','-9'
'299117870444','2','-9'
'299119988089','2','-9'
'299120930113','2','-9'
'299124950246','-6','-9'
'299126900343','1','-9'
'299134800149','-6','-9'
'299134800446','-6','-9'
'299136890148','-6','-9'
'299142730123','2','-9'
'299142930123','2','-9'
'299147788988','2','-9'
'299147789085','-6','-9'
'299150970945','1','-9'
'299158600144','-6','-9'
'299158608287','-6','-9'
'299158730113','-6','-9'
'299158820349','-6','-9'
'299164998085','-6','-9'
'299164998382','2','-9'
'299167930123','2','-9'
'299168760442','1','-9'
'299168830113','1','-9'
'299173810145','-6','-9'
'299173930113','2','-9'
'299174810141','2','-9'
'299178900147','-6','-9'
'299186980343','1','-9'
'299192740346','-6','-9'
'299192828489','-6','-9'
'299192900346','1','-9'
'299192908083','1','-9'
'299196930247','-6','-9'
'299197638088','2','-9'
'299199950248','-6','-9'
'299206330133','2','-9'
'299206430133','2','-9'
'299207820349','-6','-9'
'299224820345','-6','-9'
'299225950340','-6','-9'
'299225958186','-6','-9'
'299228660345','-6','-9'
'299228810148','-6','-9'
'299236920648','2','-9'
'299236920945','2','-9'
'299238930123','2','-9'
'299240990244','2','-9'
'299243990540','-6','-9'
'299243999186','-6','-9'
'299245770148','-6','-9'
'299245930148','2','-9'
'299245930445','2','-9'
'299246830113','2','-9'
'299247900447','-6','-9'
'299250830140','-6','-9'
'299250830249','-6','-9'
'299253930123','1','-9'
'299253930247','2','-9'
'299258860341','2','-9'
'299260860441','-6','-9'
'299260940144','2','-9'
'299261330123','2','-9'
'299266960340','-6','-9'
'299268930123','2','-9'
'299270730113','-6','-9'
'299270930113','2','-9'
'299273230133','2','-9'
'299273930343','1','-9'
'299276750440','-6','-9'
'299276750549','-6','-9'
'299279910748','-6','-9'
'299281780349','1','-9'
'299281930244','2','-9'
'299283818084','2','-9'
'299285830123','2','-9'
'299286828683','-6','-9'
'299287900242','-6','-9'
'299287970540','-6','-9'
'299288860343','-6','-9'
'299294830123','2','-9'
'299294920349','-6','-9'
'299299898483','2','-9'
'299302730123','2','-9'
'299302830123','2','-9'
'299303930123','2','-9'
'299304779081','-6','-9'
'299306980243','-6','-9'
'299308870144','-6','-9'
'299308870441','-6','-9'
'299314910343','2','-9'
'299319430123','1','-9'
'299319630113','1','-9'
'299320970145','-6','-9'
'299325980447','-6','-9'
'299329880245','-6','-9'
'299333859288','-6','-9'
'299334848081','-6','-9'
'299335608485','-6','-9'
'299335930145','2','-9'
'299336430133','-6','-9'
'299336710342','-6','-9'
'299336970342','-6','-9'
'299336970549','-6','-9'
'299336970846','1','-9'
'299338760346','-6','-9'
'299338768489','2','-9'
'299341910346','2','-9'
'299341918083','2','-9'
'299343930346','2','-9'
'299344760242','-6','-9'
'299346828588','-6','-9'
'299346900148','1','-9'
'299346900445','1','-9'
'299346908182','1','-9'
'299348910148','2','-9'
'299348910445','2','-9'
'299351710243','2','-9'
'299354779088','-6','-9'
'299363720242','-6','-9'
'299363780447','-6','-9'
'299363940447','-6','-9'
'299365830123','1','-9'
'299367810442','-6','-9'
'299369910247','2','-9'
'299373920344','-6','-9'
'299373990148','2','-9'
'299373990445','1','-9'
'299381828788','-6','-9'
'299381970441','-6','-9'
'299383930123','2','-9'
'299384030133','2','-9'
'299384630133','-6','-9'
'299387912147','-6','-9'
'299388869788','-6','-9'
'299389830123','2','-9'
'299390870445','-6','-9'
'299390950445','-6','-9'
'299398710144','2','-9'
'299398710441','-6','-9'
'299398890144','-6','-9'
'299404130133','1','-9'
'299404920144','-6','-9'
'299408820544','-6','-9'
'299408900247','1','-9'
'299409950246','2','-9'
'299410230123','1','-9'
'299410430123','1','-9'
'299410830643','2','-9'
'299410830940','2','-9'
'299410910346','-6','-9'
'299413858282','-6','-9'
'299413860447','-6','-9'
'299419790347','2','-9'
'299421748187','-6','-9'
'299423900344','2','-9'
'299425530123','2','-9'
'299433830123','2','-9'
'299435898681','2','-9'
'299439930545','1','-9'
'299442960245','-6','-9'
'299444910540','-6','-9'
'299444910649','2','-9'
'299444910946','2','-9'
'299445910147','-6','-9'
'299447730123','2','-9'
'299452730133','-6','-9'
'299453950340','-6','-9'
'299453950449','-6','-9'
'299457930113','1','-9'
'299458930145','1','-9'
'299458948284','-6','-9'
'299465990241','-6','-9'
'299467920146','-6','-9'
'299468998380','-6','-9'
'299469940246','1','-9'
'299472950347','-6','-9'
'299473938580','2','-9'
'299477810146','-6','-9'
'299481990149','-6','-9'
'299481998183','-6','-9'
'299482830123','2','-9'
'299482958082','-6','-9'
'299483930123','1','-9'
'299485930241','-6','-9'
'299489230133','2','-9'
'299489810240','2','-9'
'299491890146','-6','-9'
'299494960141','-6','-9'
'299497910247','2','-9'
'299498870448','-6','-9'
'299499900442','-6','-9'
'299502130133','-6','-9'
'299503930123','1','-9'
'299504820444','-6','-9'
'299518928186','2','-9'
'299521820346','-6','-9'
'299525940342','-6','-9'
'299527980244','2','-9'
'299527980541','2','-9'
'299530950446','-6','-9'
'299539870243','-6','-9'
'299539970148','1','-9'
'299539970445','1','-9'
'299548708287','-6','-9'
'299548930242','-6','-9'
'299553930123','2','-9'
'299555870246','2','-9'
'299559870146','-6','-9'
'299559870443','-6','-9'
'299560708180','2','-9'
'299560880443','-6','-9'
'299560968586','-6','-9'
'299561650345','-6','-9'
'299561800445','-6','-9'
'299561980148','-6','-9'
'299563970247','1','-9'
'299572730123','2','-9'
'299574830123','2','-9'
'299577986281','-6','-9'
'299583130133','-6','-9'
'299583430133','1','-9'
'299583830133','2','-9'
'299583930133','-6','-9'
'299585908086','2','-9'
'299586948081','2','-9'
'299587899185','2','-9'
'299590830123','2','-9'
'299590830348','-6','-9'
'299591970144','-6','-9'
'299596030133','2','-9'
'299596330133','2','-9'
'299596950342','-6','-9'
'299597790341','-6','-9'
'299597810349','-6','-9'
'299600870345','2','-9'
'299600900243','-6','-9'
'299602898089','1','-9'
'299602970243','2','-9'
'299604930113','2','-9'
'299605960443','-6','-9'
'299607920140','-6','-9'
'299608730123','2','-9'
'299608820542','2','-9'
'299608888184','-6','-9'
'299616790248','2','-9'
'299617980143','-6','-9'
'299617980440','2','-9'
